GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Income in the past 12 months below poverty level:,Margin of Error; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - Less than high school graduate,Margin of Error; Income in the past 12 months below poverty level: - Less than high school graduate,Estimate; Income in the past 12 months below poverty level: - High school graduate (includes equivalency),Margin of Error; Income in the past 12 months below poverty level: - High school graduate (includes equivalency),"Estimate; Income in the past 12 months below poverty level: - Some college, associate's degree","Margin of Error; Income in the past 12 months below poverty level: - Some college, associate's degree",Estimate; Income in the past 12 months below poverty level: - Bachelor's degree or higher,Margin of Error; Income in the past 12 months below poverty level: - Bachelor's degree or higher,Estimate; Income in the past 12 months at or above poverty level:,Margin of Error; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - Less than high school graduate,Margin of Error; Income in the past 12 months at or above poverty level: - Less than high school graduate,Estimate; Income in the past 12 months at or above poverty level: - High school graduate (includes equivalency),Margin of Error; Income in the past 12 months at or above poverty level: - High school graduate (includes equivalency),"Estimate; Income in the past 12 months at or above poverty level: - Some college, associate's degree","Margin of Error; Income in the past 12 months at or above poverty level: - Some college, associate's degree",Estimate; Income in the past 12 months at or above poverty level: - Bachelor's degree or higher,Margin of Error; Income in the past 12 months at or above poverty level: - Bachelor's degree or higher
0500000US36015,36015,"Chemung County, New York",56861,288,6308,1003,2207,757,2516,675,1047,414,538,469,50553,1089,5278,947,18145,1895,16423,1562,10707,1376
0500000US36019,36019,"Clinton County, New York",51010,418,5538,1085,1968,656,2017,678,1249,527,304,222,45472,1133,6182,1217,13901,1271,13350,1427,12039,1493
0500000US36027,36027,"Dutchess County, New York",186186,875,9834,1694,2515,973,3265,969,2498,900,1556,620,176352,1677,17076,2921,51826,3674,50220,4038,57230,3460
0500000US36029,36029,"Erie County, New York",607961,1420,62338,4723,16039,2401,23672,3218,15609,2180,7018,1258,545623,4759,60004,4860,168083,6013,162443,5088,155093,5739
0500000US36045,36045,"Jefferson County, New York",69276,520,7223,1314,2870,833,2725,740,1253,476,375,441,62053,1439,5890,1079,21211,1981,21635,1864,13317,1639
0500000US36047,36047,"Kings County, New York",1572322,350,292907,12716,119453,8505,88161,5998,49578,4686,35715,3619,1279415,12724,232358,10006,391172,13803,271472,9246,384413,11688
0500000US36053,36053,"Madison County, New York",43809,306,4714,1262,1163,473,2274,1039,893,497,384,407,39095,1311,4088,860,13182,1620,11067,1376,10758,1154
0500000US36055,36055,"Monroe County, New York",469933,577,44438,4683,15596,2585,14581,3026,10540,1956,3721,1054,425495,4637,37814,3326,114688,5023,115622,3787,157371,5433
0500000US36059,36059,"Nassau County, New York",891954,303,38824,4490,10767,1868,14681,2894,7344,1722,6032,1337,853130,4468,76049,5149,224933,7976,201710,6247,350438,8908
0500000US36061,36061,"New York County, New York",1154414,493,161742,8474,68913,5902,35647,4194,24804,2718,32378,3804,992672,8502,104646,6221,120749,6706,135917,6874,631360,8888
0500000US36063,36063,"Niagara County, New York",144336,847,13295,2388,4155,1338,6016,1430,2319,843,805,374,131041,2636,15307,1530,48636,3080,41026,2705,26072,2343
0500000US36065,36065,"Oneida County, New York",148335,760,18868,2886,6662,1833,7715,1757,2604,759,1887,1523,129467,2922,13947,1433,43767,2745,43199,2768,28554,2263
0500000US36067,36067,"Onondaga County, New York",293580,825,27753,2972,8807,2004,8626,1480,6972,1225,3348,1060,265827,2822,24189,2367,78713,4125,80056,4217,82869,3807
0500000US36069,36069,"Ontario County, New York",69810,481,3108,857,766,450,1198,435,825,421,319,255,66702,1020,4584,983,22409,1813,20402,1772,19307,1482
0500000US36071,36071,"Orange County, New York",228503,803,14223,2834,4959,1213,5375,1602,1853,692,2036,864,214280,2992,26467,2997,69816,4509,58508,3615,59489,4934
0500000US36075,36075,"Oswego County, New York",76713,749,8654,1938,1778,618,3285,935,2962,1596,629,356,68059,1996,9777,1507,28695,2624,19173,1964,10414,1338
0500000US36079,36079,"Putnam County, New York",66200,589,1569,519,109,111,619,353,437,364,404,318,64631,770,5164,1481,17831,2243,18661,1815,22975,2325
0500000US36081,36081,"Queens County, New York",1532089,382,159014,9228,54210,5331,50095,5238,29558,3618,25151,3503,1373075,9291,257736,10703,402006,13007,306874,10485,406459,11113
0500000US36083,36083,"Rensselaer County, New York",101204,557,8297,2044,3075,1190,3528,1204,1371,854,323,248,92907,2145,8646,1746,33719,3055,25227,2435,25315,2329
0500000US36085,36085,"Richmond County, New York",305459,1273,26528,3469,6946,2081,10678,2110,6213,1666,2691,821,278931,3773,29400,3415,93711,4922,74687,5663,81133,4940
0500000US36087,36087,"Rockland County, New York",181128,787,12179,2478,3660,1134,4682,1537,2336,799,1501,742,168949,2699,15759,1926,40474,3081,43299,2827,69417,3719
0500000US36089,36089,"St. Lawrence County, New York",66665,441,9811,1567,3318,1172,3520,844,2256,617,717,330,56854,1649,6306,1047,21140,1556,16256,1490,13152,1539
0500000US36091,36091,"Saratoga County, New York",145318,898,7352,1972,1682,766,2530,1065,2101,841,1039,530,137966,1925,12100,1872,38860,3174,39986,2807,47020,3327
