GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,YEAR.display-label,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US42564,42564,"ZIP 42564 (West Somerset, KY)",00,Total for all sectors,2007,Reference year 2007,12,f,D,D,D,D,D
8610000US42565,42565,"ZIP 42565 (Windsor, KY)",00,Total for all sectors,2007,Reference year 2007,7,49,G,340,G,1607,G
8610000US42566,42566,"ZIP 42566 (Yosemite, KY)",00,Total for all sectors,2007,Reference year 2007,5,23,G,108,G,478,G
8610000US42567,42567,"ZIP 42567 (Eubank, KY)",00,Total for all sectors,2007,Reference year 2007,51,478,G,2168,G,9118,G
8610000US42602,42602,"ZIP 42602 (Albany, KY)",00,Total for all sectors,2007,Reference year 2007,191,3462,H,18426,H,77633,H
8610000US42603,42603,"ZIP 42603 (Alpha, KY)",00,Total for all sectors,2007,Reference year 2007,6,25,G,87,G,453,G
8610000US42629,42629,"ZIP 42629 (Jamestown, KY)",00,Total for all sectors,2007,Reference year 2007,95,1459,H,9619,H,41994,H
8610000US42631,42631,"ZIP 42631 (Marshes Siding, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42633,42633,"ZIP 42633 (Monticello, KY)",00,Total for all sectors,2007,Reference year 2007,338,4877,G,24441,G,105541,G
8610000US42634,42634,"ZIP 42634 (Parkers Lake, KY)",00,Total for all sectors,2007,Reference year 2007,5,33,H,216,H,716,H
8610000US42635,42635,"ZIP 42635 (Pine Knot, KY)",00,Total for all sectors,2007,Reference year 2007,35,335,G,1645,G,7072,G
8610000US42638,42638,"ZIP 42638 (Revelo, KY)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US42642,42642,"ZIP 42642 (Russell Springs, KY)",00,Total for all sectors,2007,Reference year 2007,281,3909,G,18686,G,78979,G
8610000US42647,42647,"ZIP 42647 (Stearns, KY)",00,Total for all sectors,2007,Reference year 2007,30,332,G,1206,G,5780,G
8610000US42649,42649,"ZIP 42649 (Strunk, KY)",00,Total for all sectors,2007,Reference year 2007,7,45,G,190,G,960,G
8610000US42653,42653,"ZIP 42653 (Whitley City, KY)",00,Total for all sectors,2007,Reference year 2007,95,861,G,4231,G,17555,G
8610000US42701,42701,"ZIP 42701 (Elizabethtown, KY)",00,Total for all sectors,2007,Reference year 2007,1416,24278,G,172083,G,712617,G
8610000US42702,42702,"ZIP 42702 (Elizabethtown, KY)",00,Total for all sectors,2007,Reference year 2007,46,1352,G,14083,G,42293,G
8610000US42712,42712,"ZIP 42712 (Big Clifty, KY)",00,Total for all sectors,2007,Reference year 2007,14,46,G,239,G,986,G
8610000US42713,42713,"ZIP 42713 (Bonnieville, KY)",00,Total for all sectors,2007,Reference year 2007,15,143,G,610,G,2512,G
8610000US42715,42715,"ZIP 42715 (Breeding, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42716,42716,"ZIP 42716 (Buffalo, KY)",00,Total for all sectors,2007,Reference year 2007,17,80,G,267,G,1109,G
8610000US42717,42717,"ZIP 42717 (Burkesville, KY)",00,Total for all sectors,2007,Reference year 2007,114,1118,G,5893,G,24361,G
8610000US42718,42718,"ZIP 42718 (Campbellsville, KY)",00,Total for all sectors,2007,Reference year 2007,657,9268,G,55127,G,238881,G
8610000US42719,42719,"ZIP 42719 (Campbellsville, KY)",00,Total for all sectors,2007,Reference year 2007,27,210,G,901,G,4203,G
8610000US42721,42721,"ZIP 42721 (Caneyville, KY)",00,Total for all sectors,2007,Reference year 2007,44,285,H,1845,G,7830,G
8610000US42722,42722,"ZIP 42722 (Canmer, KY)",00,Total for all sectors,2007,Reference year 2007,4,b,D,D,D,D,D
8610000US42724,42724,"ZIP 42724 (Cecilia, KY)",00,Total for all sectors,2007,Reference year 2007,49,520,G,2994,G,13214,G
8610000US42726,42726,"ZIP 42726 (Clarkson, KY)",00,Total for all sectors,2007,Reference year 2007,65,430,G,2314,G,9445,G
8610000US42728,42728,"ZIP 42728 (Columbia, KY)",00,Total for all sectors,2007,Reference year 2007,317,3815,G,19502,G,85876,G
8610000US42729,42729,"ZIP 42729 (Cub Run, KY)",00,Total for all sectors,2007,Reference year 2007,14,25,G,138,G,664,G
8610000US42731,42731,"ZIP 42731 (Dubre, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42732,42732,"ZIP 42732 (Eastview, KY)",00,Total for all sectors,2007,Reference year 2007,11,50,H,155,G,606,G
8610000US42733,42733,"ZIP 42733 (Elk Horn, KY)",00,Total for all sectors,2007,Reference year 2007,6,b,D,D,D,D,D
8610000US42740,42740,"ZIP 42740 (Glendale, KY)",00,Total for all sectors,2007,Reference year 2007,33,438,G,1721,G,7449,G
8610000US42741,42741,"ZIP 42741 (Glens Fork, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42743,42743,"ZIP 42743 (Greensburg, KY)",00,Total for all sectors,2007,Reference year 2007,169,1236,G,6403,G,27006,G
8610000US42746,42746,"ZIP 42746 (Hardyville, KY)",00,Total for all sectors,2007,Reference year 2007,8,48,G,215,G,717,G
8610000US42748,42748,"ZIP 42748 (Hodgenville, KY)",00,Total for all sectors,2007,Reference year 2007,181,1804,G,9361,G,42061,G
8610000US42749,42749,"ZIP 42749 (Horse Cave, KY)",00,Total for all sectors,2007,Reference year 2007,97,2269,H,15475,H,68169,H
8610000US42753,42753,"ZIP 42753 (Knifley, KY)",00,Total for all sectors,2007,Reference year 2007,5,b,D,D,D,D,D
8610000US42754,42754,"ZIP 42754 (Leitchfield, KY)",00,Total for all sectors,2007,Reference year 2007,316,5833,G,34211,G,132825,G
8610000US42755,42755,"ZIP 42755 (Leitchfield, KY)",00,Total for all sectors,2007,Reference year 2007,20,197,H,1145,H,4606,H
8610000US42757,42757,"ZIP 42757 (Magnolia, KY)",00,Total for all sectors,2007,Reference year 2007,23,91,H,863,G,3049,G
8610000US42758,42758,"ZIP 42758 (Mannsville, KY)",00,Total for all sectors,2007,Reference year 2007,4,22,G,74,G,313,G
8610000US42759,42759,"ZIP 42759 (Marrowbone, KY)",00,Total for all sectors,2007,Reference year 2007,4,37,H,65,G,254,G
8610000US42762,42762,"ZIP 42762 (Millwood, KY)",00,Total for all sectors,2007,Reference year 2007,6,75,G,504,H,2361,H
8610000US42764,42764,"ZIP 42764 (Mount Sherman, KY)",00,Total for all sectors,2007,Reference year 2007,3,3,G,21,G,210,G
8610000US42765,42765,"ZIP 42765 (Munfordville, KY)",00,Total for all sectors,2007,Reference year 2007,104,1063,G,5628,H,22963,H
8610000US42776,42776,"ZIP 42776 (Sonora, KY)",00,Total for all sectors,2007,Reference year 2007,26,352,H,1881,H,7682,H
8610000US42782,42782,"ZIP 42782 (Summersville, KY)",00,Total for all sectors,2007,Reference year 2007,9,29,H,85,G,375,H
8610000US42784,42784,"ZIP 42784 (Upton, KY)",00,Total for all sectors,2007,Reference year 2007,40,247,H,1153,G,5449,G
8610000US42788,42788,"ZIP 42788 (White Mills, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
