GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US41352,41352,"ZIP 41352 (Mize, KY)",00,Total for all sectors,2009,5,14,G,64,G,290,G
8610000US41360,41360,"ZIP 41360 (Pine Ridge, KY)",00,Total for all sectors,2009,7,b,D,D,D,D,D
8610000US41362,41362,"ZIP 41362 (Primrose, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41365,41365,"ZIP 41365 (Rogers, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41367,41367,"ZIP 41367 (Rowdy, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41385,41385,"ZIP 41385 (Vancleve, KY)",00,Total for all sectors,2009,5,66,G,105,G,466,G
8610000US41386,41386,"ZIP 41386 (Vincent, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41390,41390,"ZIP 41390 (Whick, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41397,41397,"ZIP 41397 (Zoe, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41413,41413,"ZIP 41413 (Crockett, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41425,41425,"ZIP 41425 (Ezel, KY)",00,Total for all sectors,2009,6,13,G,59,G,200,G
8610000US41426,41426,"ZIP 41426 (Falcon, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41451,41451,"ZIP 41451 (Malone, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41464,41464,"ZIP 41464 (Royalton, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41465,41465,"ZIP 41465 (Salyersville, KY)",00,Total for all sectors,2009,168,1582,G,11230,G,43226,G
8610000US41472,41472,"ZIP 41472 (West Liberty, KY)",00,Total for all sectors,2009,156,1786,G,12023,G,50554,G
8610000US41477,41477,"ZIP 41477 (Wrigley, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41501,41501,"ZIP 41501 (Pikeville, KY)",00,Total for all sectors,2009,765,12992,G,118141,G,469061,G
8610000US41502,41502,"ZIP 41502 (Pikeville, KY)",00,Total for all sectors,2009,82,886,G,7702,G,31773,G
8610000US41503,41503,"ZIP 41503 (South Williamson, KY)",00,Total for all sectors,2009,101,1930,G,11616,G,46576,G
8610000US41512,41512,"ZIP 41512 (Ashcamp, KY)",00,Total for all sectors,2009,9,56,G,446,G,1688,G
8610000US41513,41513,"ZIP 41513 (Belcher, KY)",00,Total for all sectors,2009,7,b,D,D,D,D,D
8610000US41514,41514,"ZIP 41514 (Belfry, KY)",00,Total for all sectors,2009,57,645,G,5869,G,24064,G
8610000US41517,41517,"ZIP 41517 (Burdine, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41519,41519,"ZIP 41519 (Canada, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41520,41520,"ZIP 41520 (Dorton, KY)",00,Total for all sectors,2009,12,108,G,674,G,2712,G
8610000US41522,41522,"ZIP 41522 (Elkhorn City, KY)",00,Total for all sectors,2009,58,410,G,2532,G,10372,G
8610000US41524,41524,"ZIP 41524 (Fedscreek, KY)",00,Total for all sectors,2009,9,405,G,6512,G,25100,G
8610000US41526,41526,"ZIP 41526 (Fords Branch, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41527,41527,"ZIP 41527 (Forest Hills, KY)",00,Total for all sectors,2009,4,17,G,64,G,278,G
8610000US41528,41528,"ZIP 41528 (Freeburn, KY)",00,Total for all sectors,2009,4,a,D,D,D,D,D
8610000US41531,41531,"ZIP 41531 (Hardy, KY)",00,Total for all sectors,2009,3,a,D,D,D,D,D
8610000US41534,41534,"ZIP 41534 (Hellier, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41537,41537,"ZIP 41537 (Jenkins, KY)",00,Total for all sectors,2009,52,364,G,2730,G,8779,G
8610000US41538,41538,"ZIP 41538 (Jonancy, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41539,41539,"ZIP 41539 (Kimper, KY)",00,Total for all sectors,2009,18,853,G,10762,G,43811,G
8610000US41540,41540,"ZIP 41540 (Lick Creek, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41543,41543,"ZIP 41543 (Mc Andrews, KY)",00,Total for all sectors,2009,4,29,G,175,G,474,G
8610000US41544,41544,"ZIP 41544 (Mc Carr, KY)",00,Total for all sectors,2009,17,c,S,S,S,3394,G
8610000US41547,41547,"ZIP 41547 (Majestic, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41548,41548,"ZIP 41548 (Mouthcard, KY)",00,Total for all sectors,2009,10,35,H,257,G,1152,G
8610000US41549,41549,"ZIP 41549 (Myra, KY)",00,Total for all sectors,2009,7,e,D,D,D,D,D
8610000US41553,41553,"ZIP 41553 (Phelps, KY)",00,Total for all sectors,2009,43,355,H,2592,G,10129,G
8610000US41554,41554,"ZIP 41554 (Phyllis, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41555,41555,"ZIP 41555 (Pinsonfork, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41557,41557,"ZIP 41557 (Raccoon, KY)",00,Total for all sectors,2009,16,c,S,1281,H,3038,H
8610000US41558,41558,"ZIP 41558 (Ransom, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41559,41559,"ZIP 41559 (Regina, KY)",00,Total for all sectors,2009,12,b,S,408,H,1840,G
8610000US41560,41560,"ZIP 41560 (Robinson Creek, KY)",00,Total for all sectors,2009,9,145,G,1346,G,4836,G
8610000US41561,41561,"ZIP 41561 (Rockhouse, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41562,41562,"ZIP 41562 (Shelbiana, KY)",00,Total for all sectors,2009,16,c,S,744,H,3226,H
8610000US41563,41563,"ZIP 41563 (Shelby Gap, KY)",00,Total for all sectors,2009,4,16,G,253,G,780,G
8610000US41564,41564,"ZIP 41564 (Sidney, KY)",00,Total for all sectors,2009,14,f,D,D,D,D,D
8610000US41566,41566,"ZIP 41566 (Steele, KY)",00,Total for all sectors,2009,4,b,D,D,D,D,D
8610000US41567,41567,"ZIP 41567 (Stone, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41568,41568,"ZIP 41568 (Stopover, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41571,41571,"ZIP 41571 (Varney, KY)",00,Total for all sectors,2009,3,14,G,88,H,353,H
8610000US41572,41572,"ZIP 41572 (Virgie, KY)",00,Total for all sectors,2009,40,183,H,1316,G,4993,G
8610000US41601,41601,"ZIP 41601 (Allen, KY)",00,Total for all sectors,2009,54,530,G,3869,G,16035,G
8610000US41602,41602,"ZIP 41602 (Auxier, KY)",00,Total for all sectors,2009,7,33,H,276,G,1161,G
8610000US41603,41603,"ZIP 41603 (Banner, KY)",00,Total for all sectors,2009,17,109,G,688,G,2773,G
8610000US41604,41604,"ZIP 41604 (Beaver, KY)",00,Total for all sectors,2009,4,12,G,35,G,105,G
8610000US41605,41605,"ZIP 41605 (Betsy Layne, KY)",00,Total for all sectors,2009,26,231,G,1788,G,6571,G
8610000US41606,41606,"ZIP 41606 (Bevinsville, KY)",00,Total for all sectors,2009,7,9,G,39,G,157,G
8610000US41607,41607,"ZIP 41607 (Blue River, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41612,41612,"ZIP 41612 (Bypro, KY)",00,Total for all sectors,2009,5,21,G,212,G,802,G
8610000US41615,41615,"ZIP 41615 (Dana, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41616,41616,"ZIP 41616 (David, KY)",00,Total for all sectors,2009,6,43,H,230,G,1080,G
8610000US41619,41619,"ZIP 41619 (Drift, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41621,41621,"ZIP 41621 (Dwale, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41622,41622,"ZIP 41622 (Eastern, KY)",00,Total for all sectors,2009,7,b,D,D,D,D,D
8610000US41630,41630,"ZIP 41630 (Garrett, KY)",00,Total for all sectors,2009,11,40,G,104,G,433,G
8610000US41631,41631,"ZIP 41631 (Grethel, KY)",00,Total for all sectors,2009,5,31,G,553,G,1412,G
8610000US41632,41632,"ZIP 41632 (Gunlock, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41635,41635,"ZIP 41635 (Harold, KY)",00,Total for all sectors,2009,34,338,H,2341,H,10318,H
8610000US41636,41636,"ZIP 41636 (Hi Hat, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US41640,41640,"ZIP 41640 (Hueysville, KY)",00,Total for all sectors,2009,14,195,H,1935,G,7588,G
8610000US41642,41642,"ZIP 41642 (Ivel, KY)",00,Total for all sectors,2009,26,301,G,2397,G,9577,G
8610000US41643,41643,"ZIP 41643 (Lackey, KY)",00,Total for all sectors,2009,7,48,G,378,G,2113,G
8610000US41645,41645,"ZIP 41645 (Langley, KY)",00,Total for all sectors,2009,12,78,G,677,G,2568,G
8610000US41647,41647,"ZIP 41647 (Mc Dowell, KY)",00,Total for all sectors,2009,35,502,G,6498,G,33783,G
8610000US41649,41649,"ZIP 41649 (Martin, KY)",00,Total for all sectors,2009,79,1008,G,8155,G,33263,G
8610000US41650,41650,"ZIP 41650 (Melvin, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US41651,41651,"ZIP 41651 (Minnie, KY)",00,Total for all sectors,2009,10,b,D,D,D,D,D
8610000US41653,41653,"ZIP 41653 (Prestonsburg, KY)",00,Total for all sectors,2009,421,5444,G,43656,G,178077,G
8610000US41655,41655,"ZIP 41655 (Printer, KY)",00,Total for all sectors,2009,5,a,D,D,D,D,D
8610000US41659,41659,"ZIP 41659 (Stanville, KY)",00,Total for all sectors,2009,26,239,G,2049,G,8599,G
8610000US41660,41660,"ZIP 41660 (Teaberry, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41663,41663,"ZIP 41663 (Tram, KY)",00,Total for all sectors,2009,1,b,D,D,D,D,D
8610000US41666,41666,"ZIP 41666 (Wayland, KY)",00,Total for all sectors,2009,6,24,H,87,G,418,G
8610000US41667,41667,"ZIP 41667 (Weeksbury, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41669,41669,"ZIP 41669 (Wheelwright, KY)",00,Total for all sectors,2009,4,c,D,D,D,D,D
8610000US41701,41701,"ZIP 41701 (Hazard, KY)",00,Total for all sectors,2009,508,8186,G,74413,G,301090,G
8610000US41702,41702,"ZIP 41702 (Hazard, KY)",00,Total for all sectors,2009,46,637,G,4297,G,17867,G
8610000US41712,41712,"ZIP 41712 (Ary, KY)",00,Total for all sectors,2009,5,20,G,79,H,251,G
8610000US41713,41713,"ZIP 41713 (Avawam, KY)",00,Total for all sectors,2009,3,32,G,115,G,509,G
8610000US41714,41714,"ZIP 41714 (Bear Branch, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41719,41719,"ZIP 41719 (Bonnyman, KY)",00,Total for all sectors,2009,13,96,G,582,G,2455,G
8610000US41721,41721,"ZIP 41721 (Buckhorn, KY)",00,Total for all sectors,2009,8,c,S,953,H,4146,H
8610000US41722,41722,"ZIP 41722 (Bulan, KY)",00,Total for all sectors,2009,12,452,G,8372,G,18240,G
8610000US41723,41723,"ZIP 41723 (Busy, KY)",00,Total for all sectors,2009,5,a,S,93,H,286,G
8610000US41725,41725,"ZIP 41725 (Carrie, KY)",00,Total for all sectors,2009,4,29,H,230,G,856,G
8610000US41727,41727,"ZIP 41727 (Chavies, KY)",00,Total for all sectors,2009,15,972,G,11999,G,37463,G
8610000US41729,41729,"ZIP 41729 (Combs, KY)",00,Total for all sectors,2009,6,b,S,181,G,774,G
8610000US41731,41731,"ZIP 41731 (Cornettsville, KY)",00,Total for all sectors,2009,12,142,H,954,H,3719,G
8610000US41739,41739,"ZIP 41739 (Dwarf, KY)",00,Total for all sectors,2009,3,a,D,D,D,D,D
8610000US41740,41740,"ZIP 41740 (Emmalena, KY)",00,Total for all sectors,2009,7,56,G,409,G,1686,G
8610000US41743,41743,"ZIP 41743 (Fisty, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41745,41745,"ZIP 41745 (Gays Creek, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41746,41746,"ZIP 41746 (Happy, KY)",00,Total for all sectors,2009,8,47,H,135,H,604,H
8610000US41749,41749,"ZIP 41749 (Hyden, KY)",00,Total for all sectors,2009,73,882,G,6198,G,27154,G
8610000US41751,41751,"ZIP 41751 (Jeff, KY)",00,Total for all sectors,2009,13,c,D,D,D,D,D
8610000US41754,41754,"ZIP 41754 (Krypton, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41759,41759,"ZIP 41759 (Sassafras, KY)",00,Total for all sectors,2009,3,c,D,D,D,D,D
8610000US41760,41760,"ZIP 41760 (Scuddy, KY)",00,Total for all sectors,2009,3,26,G,167,G,764,G
8610000US41762,41762,"ZIP 41762 (Sizerock, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41763,41763,"ZIP 41763 (Slemp, KY)",00,Total for all sectors,2009,5,b,S,183,H,752,G
8610000US41764,41764,"ZIP 41764 (Smilax, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41766,41766,"ZIP 41766 (Thousandsticks, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41772,41772,"ZIP 41772 (Vest, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41773,41773,"ZIP 41773 (Vicco, KY)",00,Total for all sectors,2009,11,b,S,211,H,888,H
8610000US41774,41774,"ZIP 41774 (Viper, KY)",00,Total for all sectors,2009,10,b,S,S,S,1033,H
8610000US41776,41776,"ZIP 41776 (Wooton, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US41777,41777,"ZIP 41777 (Yeaddiss, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41804,41804,"ZIP 41804 (Blackey, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41810,41810,"ZIP 41810 (Cromona, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41812,41812,"ZIP 41812 (Deane, KY)",00,Total for all sectors,2009,7,b,D,D,D,D,D
8610000US41815,41815,"ZIP 41815 (Ermine, KY)",00,Total for all sectors,2009,7,56,G,383,G,1756,G
8610000US41817,41817,"ZIP 41817 (Garner, KY)",00,Total for all sectors,2009,3,a,D,D,D,D,D
8610000US41819,41819,"ZIP 41819 (Gordon, KY)",00,Total for all sectors,2009,4,54,G,610,H,2545,H
8610000US41821,41821,"ZIP 41821 (Hallie, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41822,41822,"ZIP 41822 (Hindman, KY)",00,Total for all sectors,2009,78,788,G,5470,H,23713,H
8610000US41824,41824,"ZIP 41824 (Isom, KY)",00,Total for all sectors,2009,28,297,G,2939,H,8699,G
8610000US41825,41825,"ZIP 41825 (Jackhorn, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41826,41826,"ZIP 41826 (Jeremiah, KY)",00,Total for all sectors,2009,11,91,G,783,G,3030,G
8610000US41828,41828,"ZIP 41828 (Kite, KY)",00,Total for all sectors,2009,15,48,G,411,G,1803,G
8610000US41831,41831,"ZIP 41831 (Leburn, KY)",00,Total for all sectors,2009,13,56,G,547,G,2970,G
8610000US41833,41833,"ZIP 41833 (Linefork, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41834,41834,"ZIP 41834 (Littcarr, KY)",00,Total for all sectors,2009,7,b,S,702,H,3355,H
8610000US41835,41835,"ZIP 41835 (Mc Roberts, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41836,41836,"ZIP 41836 (Mallie, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41837,41837,"ZIP 41837 (Mayking, KY)",00,Total for all sectors,2009,8,165,H,1283,H,3970,H
8610000US41838,41838,"ZIP 41838 (Millstone, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41839,41839,"ZIP 41839 (Mousie, KY)",00,Total for all sectors,2009,11,278,H,5588,H,13645,H
8610000US41840,41840,"ZIP 41840 (Neon, KY)",00,Total for all sectors,2009,23,202,G,1194,H,5127,H
8610000US41843,41843,"ZIP 41843 (Pine Top, KY)",00,Total for all sectors,2009,6,b,S,296,H,834,H
8610000US41844,41844,"ZIP 41844 (Pippa Passes, KY)",00,Total for all sectors,2009,8,335,G,1733,G,7434,G
8610000US41845,41845,"ZIP 41845 (Premium, KY)",00,Total for all sectors,2009,6,8,G,59,H,245,G
8610000US41847,41847,"ZIP 41847 (Redfox, KY)",00,Total for all sectors,2009,9,b,S,799,H,2962,H
8610000US41848,41848,"ZIP 41848 (Roxana, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41855,41855,"ZIP 41855 (Thornton, KY)",00,Total for all sectors,2009,3,a,S,23,G,135,G
8610000US41858,41858,"ZIP 41858 (Whitesburg, KY)",00,Total for all sectors,2009,197,3011,G,26976,G,110371,G
8610000US41859,41859,"ZIP 41859 (Dema, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41861,41861,"ZIP 41861 (Raven, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41862,41862,"ZIP 41862 (Topmost, KY)",00,Total for all sectors,2009,7,26,G,187,G,431,G
8610000US42001,42001,"ZIP 42001 (Paducah, KY)",00,Total for all sectors,2009,1169,21432,G,180428,H,721174,H
8610000US42002,42002,"ZIP 42002 (Paducah, KY)",00,Total for all sectors,2009,82,1566,G,12026,G,50640,G
8610000US42003,42003,"ZIP 42003 (Paducah, KY)",00,Total for all sectors,2009,780,11103,G,91289,G,385029,G
8610000US42020,42020,"ZIP 42020 (Almo, KY)",00,Total for all sectors,2009,14,73,H,323,G,1978,G
8610000US42021,42021,"ZIP 42021 (Arlington, KY)",00,Total for all sectors,2009,15,146,H,586,H,2648,G
8610000US42022,42022,"ZIP 42022 (Bandana, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US42023,42023,"ZIP 42023 (Bardwell, KY)",00,Total for all sectors,2009,37,265,G,1264,G,5318,G
8610000US42024,42024,"ZIP 42024 (Barlow, KY)",00,Total for all sectors,2009,23,167,H,1331,H,5993,H
8610000US42025,42025,"ZIP 42025 (Benton, KY)",00,Total for all sectors,2009,380,4055,G,23216,G,98399,G
8610000US42027,42027,"ZIP 42027 (Boaz, KY)",00,Total for all sectors,2009,23,79,G,420,G,1630,G
8610000US42028,42028,"ZIP 42028 (Burna, KY)",00,Total for all sectors,2009,6,23,G,114,G,491,G
8610000US42029,42029,"ZIP 42029 (Calvert City, KY)",00,Total for all sectors,2009,177,4352,G,52597,H,209017,H
8610000US42031,42031,"ZIP 42031 (Clinton, KY)",00,Total for all sectors,2009,68,768,G,4426,G,17169,G
8610000US42032,42032,"ZIP 42032 (Columbus, KY)",00,Total for all sectors,2009,2,c,D,D,D,D,D
8610000US42033,42033,"ZIP 42033 (Crayne, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US42035,42035,"ZIP 42035 (Cunningham, KY)",00,Total for all sectors,2009,17,75,G,396,G,1953,G
8610000US42036,42036,"ZIP 42036 (Dexter, KY)",00,Total for all sectors,2009,9,b,S,90,H,364,G
8610000US42038,42038,"ZIP 42038 (Eddyville, KY)",00,Total for all sectors,2009,115,599,G,3233,G,14569,G
8610000US42039,42039,"ZIP 42039 (Fancy Farm, KY)",00,Total for all sectors,2009,16,b,S,386,G,1806,G
8610000US42040,42040,"ZIP 42040 (Farmington, KY)",00,Total for all sectors,2009,11,44,G,200,G,971,G
8610000US42041,42041,"ZIP 42041 (Fulton, KY)",00,Total for all sectors,2009,96,1865,H,10627,H,43731,H
8610000US42044,42044,"ZIP 42044 (Gilbertsville, KY)",00,Total for all sectors,2009,34,c,S,1016,H,4735,H
8610000US42045,42045,"ZIP 42045 (Grand Rivers, KY)",00,Total for all sectors,2009,43,715,G,5601,G,27087,G
8610000US42047,42047,"ZIP 42047 (Hampton, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US42048,42048,"ZIP 42048 (Hardin, KY)",00,Total for all sectors,2009,37,204,G,843,G,4327,G
8610000US42049,42049,"ZIP 42049 (Hazel, KY)",00,Total for all sectors,2009,25,80,G,348,G,1507,G
8610000US42050,42050,"ZIP 42050 (Hickman, KY)",00,Total for all sectors,2009,46,516,G,4212,G,13754,G
8610000US42051,42051,"ZIP 42051 (Hickory, KY)",00,Total for all sectors,2009,33,g,D,D,D,D,D
8610000US42053,42053,"ZIP 42053 (Kevil, KY)",00,Total for all sectors,2009,58,782,H,10373,H,51526,H
8610000US42054,42054,"ZIP 42054 (Kirksey, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US42055,42055,"ZIP 42055 (Kuttawa, KY)",00,Total for all sectors,2009,43,540,H,2297,H,10298,G
8610000US42056,42056,"ZIP 42056 (La Center, KY)",00,Total for all sectors,2009,38,348,G,2019,G,7988,G
8610000US42058,42058,"ZIP 42058 (Ledbetter, KY)",00,Total for all sectors,2009,29,482,G,2782,G,11324,G
8610000US42060,42060,"ZIP 42060 (Lovelaceville, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US42061,42061,"ZIP 42061 (Lowes, KY)",00,Total for all sectors,2009,4,a,S,29,G,83,G
8610000US42064,42064,"ZIP 42064 (Marion, KY)",00,Total for all sectors,2009,154,1441,G,7938,G,32859,G
8610000US42066,42066,"ZIP 42066 (Mayfield, KY)",00,Total for all sectors,2009,551,6747,G,44480,G,186530,G
8610000US42069,42069,"ZIP 42069 (Melber, KY)",00,Total for all sectors,2009,14,72,G,324,G,1863,G
8610000US42070,42070,"ZIP 42070 (Milburn, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US42071,42071,"ZIP 42071 (Murray, KY)",00,Total for all sectors,2009,748,12995,H,79917,H,332124,H
8610000US42076,42076,"ZIP 42076 (New Concord, KY)",00,Total for all sectors,2009,9,99,H,363,G,1643,G
8610000US42078,42078,"ZIP 42078 (Salem, KY)",00,Total for all sectors,2009,38,435,G,2898,H,13251,H
8610000US42079,42079,"ZIP 42079 (Sedalia, KY)",00,Total for all sectors,2009,18,127,G,703,G,2412,G
8610000US42081,42081,"ZIP 42081 (Smithland, KY)",00,Total for all sectors,2009,26,251,G,1760,G,7357,G
8610000US42082,42082,"ZIP 42082 (Symsonia, KY)",00,Total for all sectors,2009,18,c,S,530,H,2117,H
8610000US42083,42083,"ZIP 42083 (Tiline, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US42085,42085,"ZIP 42085 (Water Valley, KY)",00,Total for all sectors,2009,7,22,G,102,G,344,G
8610000US42086,42086,"ZIP 42086 (West Paducah, KY)",00,Total for all sectors,2009,43,248,G,1796,G,7605,G
8610000US42087,42087,"ZIP 42087 (Wickliffe, KY)",00,Total for all sectors,2009,42,f,D,D,D,D,D
8610000US42088,42088,"ZIP 42088 (Wingo, KY)",00,Total for all sectors,2009,20,66,G,228,G,976,G
8610000US42101,42101,"ZIP 42101 (Bowling Green, KY)",00,Total for all sectors,2009,1240,25769,G,216275,G,917455,G
8610000US42102,42102,"ZIP 42102 (Bowling Green, KY)",00,Total for all sectors,2009,104,2334,G,19233,G,80278,G
8610000US42103,42103,"ZIP 42103 (Bowling Green, KY)",00,Total for all sectors,2009,389,4833,G,44098,G,177238,G
8610000US42104,42104,"ZIP 42104 (Bowling Green, KY)",00,Total for all sectors,2009,782,12498,G,67771,G,281116,G
8610000US42120,42120,"ZIP 42120 (Adolphus, KY)",00,Total for all sectors,2009,8,b,S,152,H,609,G
8610000US42122,42122,"ZIP 42122 (Alvaton, KY)",00,Total for all sectors,2009,40,196,G,867,G,4403,G
8610000US42123,42123,"ZIP 42123 (Austin, KY)",00,Total for all sectors,2009,11,24,G,77,G,326,G
8610000US42127,42127,"ZIP 42127 (Cave City, KY)",00,Total for all sectors,2009,106,840,G,3519,G,15620,G
8610000US42129,42129,"ZIP 42129 (Edmonton, KY)",00,Total for all sectors,2009,99,1372,H,6954,H,30047,H
8610000US42130,42130,"ZIP 42130 (Eighty Eight, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US42131,42131,"ZIP 42131 (Etoile, KY)",00,Total for all sectors,2009,3,9,G,44,H,184,H
8610000US42133,42133,"ZIP 42133 (Fountain Run, KY)",00,Total for all sectors,2009,18,c,S,723,H,2953,H
8610000US42134,42134,"ZIP 42134 (Franklin, KY)",00,Total for all sectors,2009,347,6959,G,45060,G,188836,G
8610000US42135,42135,"ZIP 42135 (Franklin, KY)",00,Total for all sectors,2009,33,794,G,5712,G,26279,G
8610000US42140,42140,"ZIP 42140 (Gamaliel, KY)",00,Total for all sectors,2009,25,205,G,854,G,3688,G
8610000US42141,42141,"ZIP 42141 (Glasgow, KY)",00,Total for all sectors,2009,679,11238,G,80661,G,341732,G
8610000US42142,42142,"ZIP 42142 (Glasgow, KY)",00,Total for all sectors,2009,28,472,G,4274,G,17944,G
8610000US42151,42151,"ZIP 42151 (Hestand, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US42152,42152,"ZIP 42152 (Hiseville, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US42154,42154,"ZIP 42154 (Knob Lick, KY)",00,Total for all sectors,2009,5,b,S,83,H,446,H
8610000US42156,42156,"ZIP 42156 (Lucas, KY)",00,Total for all sectors,2009,5,15,G,69,G,414,G
8610000US42159,42159,"ZIP 42159 (Oakland, KY)",00,Total for all sectors,2009,6,c,D,D,D,D,D
8610000US42160,42160,"ZIP 42160 (Park City, KY)",00,Total for all sectors,2009,27,198,G,1186,G,4876,G
8610000US42163,42163,"ZIP 42163 (Rocky Hill, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US42164,42164,"ZIP 42164 (Scottsville, KY)",00,Total for all sectors,2009,223,2931,G,17181,G,72074,G
8610000US42166,42166,"ZIP 42166 (Summer Shade, KY)",00,Total for all sectors,2009,14,213,G,1599,G,6343,G
8610000US42167,42167,"ZIP 42167 (Tompkinsville, KY)",00,Total for all sectors,2009,166,2040,G,11885,G,50970,G
8610000US42170,42170,"ZIP 42170 (Woodburn, KY)",00,Total for all sectors,2009,20,262,G,1541,G,7069,G
8610000US42171,42171,"ZIP 42171 (Smiths Grove, KY)",00,Total for all sectors,2009,84,597,G,2262,G,9189,G
8610000US42201,42201,"ZIP 42201 (Aberdeen, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US42202,42202,"ZIP 42202 (Adairville, KY)",00,Total for all sectors,2009,20,85,G,406,G,1711,G
8610000US42204,42204,"ZIP 42204 (Allensville, KY)",00,Total for all sectors,2009,6,b,S,89,H,426,H
8610000US42206,42206,"ZIP 42206 (Auburn, KY)",00,Total for all sectors,2009,59,458,G,2848,G,12362,G
8610000US42207,42207,"ZIP 42207 (Bee Spring, KY)",00,Total for all sectors,2009,8,b,D,D,D,D,D
8610000US42210,42210,"ZIP 42210 (Brownsville, KY)",00,Total for all sectors,2009,68,507,G,2578,G,10809,G
8610000US42211,42211,"ZIP 42211 (Cadiz, KY)",00,Total for all sectors,2009,238,2324,G,15264,G,56509,G
8610000US42214,42214,"ZIP 42214 (Center, KY)",00,Total for all sectors,2009,3,11,G,46,G,196,G
