GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0500000US06045,06045,"Mendocino County, California",61924,369,30300,453,118,113,378,448,940,528,492,344,543,393,1095,540,868,535,1145,848,8650,1397,2832,676,5037,1130,2785,671,3559,820,1173,478,550,321,135,121,31624,268,497,410,923,558,920,532,662,457,83,74,468,463,655,453,412,357,6534,1187,3461,953,6395,1151,2297,694,5634,1186,1767,695,669,404,247,183
0500000US06047,06047,"Merced County, California",158046,613,78816,704,3769,862,3488,855,5991,1425,2607,922,3399,1197,1671,787,3478,1149,2988,832,19606,1972,5784,1275,11710,1921,4149,1153,6219,1474,2802,825,386,268,769,419,79230,469,4230,882,2979,929,5886,1104,1889,820,2796,1004,1023,516,1887,760,2851,908,18863,1890,5064,1090,14359,1999,6237,1252,6671,1135,3242,1135,719,363,534,389
0500000US06053,06053,"Monterey County, California",275443,766,139382,649,4278,1149,6304,1671,12434,2008,6989,1245,3859,1749,2702,936,4324,1098,3764,1080,27309,2610,7467,1166,17238,2176,10109,1445,18707,2013,8525,1360,3398,855,1975,652,136061,397,4182,1046,6475,1237,11552,1713,5352,1206,2084,580,2335,817,2455,865,3012,819,25070,2132,6812,1211,17863,2201,13131,1919,22248,2415,9896,1397,2482,784,1112,515
0500000US06055,06055,"Napa County, California",99152,406,48384,452,885,512,319,257,1966,592,980,707,580,439,347,293,419,238,1207,591,9233,1525,2050,645,9900,1294,4437,1185,9990,1159,3554,763,1862,496,655,293,50768,372,743,317,778,502,2766,1056,721,576,682,476,299,319,624,347,1541,603,8083,1186,3144,777,8121,1201,4505,829,12402,1431,4536,871,1282,459,541,262
0500000US06057,06057,"Nevada County, California",75724,684,37370,584,105,164,0,206,45,81,302,337,229,282,698,412,796,519,649,491,6888,1260,2648,794,7402,1610,4252,1447,8516,1160,3341,930,1017,407,482,306,38354,975,456,344,0,206,167,253,0,206,280,307,373,259,801,444,839,524,6085,1284,4271,984,6797,1266,3951,1052,9503,1369,4168,924,406,270,257,190
0500000US06059,06059,"Orange County, California",2159696,600,1048800,584,22244,2329,14167,2204,31973,3195,15856,2065,19225,2197,9550,1588,12502,1841,31544,3307,182824,7587,49933,3368,154732,6042,75879,5290,272453,7412,103150,5190,33154,2792,19614,2056,1110896,319,29363,3362,15062,2222,35984,3005,16327,2113,17118,2133,12957,2024,14393,2167,28534,2749,186312,6954,61033,3488,165974,5902,93410,4580,287662,7547,105371,5208,26831,2608,14565,2062
0500000US06061,06061,"Placer County, California",266649,923,127246,765,642,359,344,253,1098,515,714,437,0,206,709,392,943,532,1238,525,21841,2354,8383,1210,25648,2473,12201,1700,35414,2840,12094,1386,4212,1015,1765,600,139403,611,1205,566,297,416,415,329,690,505,769,532,945,522,1490,688,1754,651,24174,2214,9946,1355,26853,1921,20209,2028,33485,2253,13018,1573,3226,825,927,574
0500000US06065,06065,"Riverside County, California",1534614,536,753208,219,19847,2455,12193,1975,25545,2406,11905,2099,17537,2529,12863,1750,20442,2680,24548,2523,203140,5959,51221,3848,131497,6663,59007,3784,102676,5309,37684,3220,14307,1857,8796,1250,781406,630,21748,2244,12316,2321,29090,3187,12736,1623,18826,2137,14035,1947,15540,1819,21518,2484,199235,6681,62264,3809,137491,6143,65035,4232,109484,5240,47730,2803,9264,1516,5094,1060
0500000US06067,06067,"Sacramento County, California",1017725,929,485893,643,13023,1682,4483,1398,8984,1773,7506,1408,5860,1480,7365,1460,8956,1495,12459,1631,114960,5299,31089,2555,84272,4625,43279,3212,95756,5084,31214,3090,10968,1431,5719,975,531832,490,16616,2049,4678,1081,9030,1767,7619,1536,5566,1275,5863,1187,8895,1615,11857,1631,115727,5372,38124,2887,96200,4028,52459,3296,100841,4144,43906,3417,10294,1315,4157,907
0500000US06071,06071,"San Bernardino County, California",1336971,629,651831,595,16284,1678,9181,1499,24253,2485,10525,2143,18742,2248,17209,2449,22033,2761,24862,2692,176311,5981,42571,3174,112228,5984,50346,4086,85077,4552,29186,2976,8251,1431,4772,918,685140,536,17382,1703,10942,1797,23641,3012,14440,2183,18136,2592,13354,1997,23882,3177,19359,2839,175368,6587,50135,2941,116905,5596,61379,4335,91209,5076,38328,3103,6283,1339,4397,1009
0500000US06073,06073,"San Diego County, California",2235728,844,1099093,785,18267,2184,11839,2034,26026,3289,13655,1830,17558,2746,11772,2181,19334,3201,25045,3135,206963,7584,60605,4327,188827,7216,82064,5480,257808,7937,98694,4958,34285,2924,26351,2859,1136635,943,23627,2370,15679,2453,30920,3275,15513,2341,20257,2636,11323,2077,17288,2392,26189,3052,204148,6726,70986,4273,188148,8012,94244,5665,264192,8292,109990,5641,26389,2498,17742,2137
0500000US06075,06075,"San Francisco County, California",689696,433,353082,630,8036,1259,2376,860,5326,1154,5567,1675,3706,1312,2006,590,3708,1059,7133,1510,40530,3533,12964,2019,39227,3782,14476,1756,123538,5090,54831,3899,18495,1947,11163,1921,336614,465,10601,1439,4869,1299,8915,1863,5067,1164,5177,1484,2437,795,1948,749,6588,1089,44122,3307,11814,1629,30614,2714,17676,1916,111361,4304,49645,2966,16729,1872,9051,1493
0500000US06077,06077,"San Joaquin County, California",460561,357,225041,406,7713,1273,3765,789,9883,1657,5445,1147,4376,1172,5560,1447,5931,1218,9852,1597,64262,4066,17242,2045,34472,2957,20356,2415,25306,2751,6799,1350,3030,930,1049,371,235520,252,9488,1526,3353,911,9617,1423,4500,1118,3964,927,5506,1198,7957,1610,8367,1461,62435,3663,18122,1968,38375,3350,22986,2316,26976,2582,10445,1712,2407,636,1022,690
0500000US06079,06079,"San Luis Obispo County, California",188750,860,93810,866,442,341,618,587,1108,652,983,523,1070,692,868,413,1804,864,1683,669,18098,2016,6185,1238,18362,2285,10987,1873,20600,2177,6661,1101,2003,638,2338,598,94940,956,340,321,1146,635,1723,850,362,257,455,409,759,527,740,489,1236,549,16938,2038,7253,1306,16500,1951,10804,1676,23379,2307,9865,1542,2432,662,1008,496
0500000US06081,06081,"San Mateo County, California",547316,845,265540,741,7822,1454,3020,981,4559,1373,1908,672,3626,1201,2951,1082,1798,820,5280,1296,39551,3129,10027,1563,35163,2841,17157,2171,75566,3408,36255,2827,10692,1489,10165,1480,281776,582,6745,1250,2796,910,5001,1241,2929,910,3250,1096,1766,744,1583,662,4524,964,44453,3292,13431,1758,33523,2520,18960,1980,84614,3726,37164,2535,12455,1574,8582,1311
0500000US06083,06083,"Santa Barbara County, California",275969,633,136247,283,3618,927,5110,1276,9473,1650,3146,1251,3389,866,1405,726,1488,630,2848,808,22198,2482,9322,1716,21640,2279,8865,1291,24578,1937,10742,1620,4116,963,4309,915,139722,523,4019,1183,2695,936,7280,1591,1736,660,3912,1375,1340,487,956,453,2231,841,25582,2582,8684,1319,22798,2474,12921,1913,26707,2030,13748,1676,2751,746,2362,583
0500000US06085,06085,"Santa Clara County, California",1321019,630,660088,417,14450,1847,6702,1516,15339,2235,9129,1612,8498,1610,6388,1033,7052,1625,14105,1940,97406,4994,21144,2028,73772,4088,35404,2713,183935,4378,117453,4369,15036,1848,34275,2575,660931,404,17994,1730,8040,1605,17367,2280,10881,1865,6725,1234,5768,1118,6335,1297,13688,1856,100721,4967,27218,2309,75346,3819,47942,3474,187300,5279,102461,3689,16557,1609,16588,1956
0500000US06087,06087,"Santa Cruz County, California",179041,757,87553,822,877,495,1697,744,3826,1237,1004,517,208,231,588,361,1307,908,1415,521,17155,2051,4287,1149,16738,2065,5274,1163,18961,1885,8960,1437,1952,642,3304,1149,91488,686,2112,940,1560,758,3767,953,1043,625,1196,753,410,314,397,254,1350,624,10894,1527,5644,1188,14584,1916,9157,1542,22330,2156,12451,1610,2398,803,2195,736
0500000US06089,06089,"Shasta County, California",126208,755,60920,582,612,366,38,64,92,122,517,411,402,298,570,418,1466,709,1661,599,15807,1509,4837,1054,14971,1483,6499,1188,9010,1042,2541,585,1652,463,245,183,65288,449,673,405,194,328,334,196,863,659,376,314,764,396,978,412,953,362,16153,1670,6842,1172,16123,1790,6907,1063,9835,1236,3026,640,1219,508,48,82
0500000US06095,06095,"Solano County, California",300893,524,146558,551,2099,637,997,530,3086,1103,978,502,3243,1366,1695,558,4016,1313,2196,719,35292,3103,13167,1603,30097,2579,14189,1513,25036,2087,7579,1314,2018,540,870,344,154335,430,2581,732,1533,702,3367,1081,1734,625,2527,953,1652,724,2730,873,2609,706,35059,2482,12132,1620,30676,2581,16922,1817,28426,2417,9715,1674,1757,414,915,398
0500000US06097,06097,"Sonoma County, California",360452,922,173505,420,3035,845,2726,1219,3541,1329,1524,613,1671,643,2413,820,2738,923,5039,1228,34068,2871,12786,1649,31740,2611,15242,2011,35343,2146,13433,1634,4995,883,3211,997,186947,860,2277,739,2216,890,5519,1740,1576,847,1483,654,1559,706,2461,960,3953,1164,32914,2389,13404,1865,34592,2940,19893,2126,41958,2666,16126,1975,4998,917,2018,694
0500000US06099,06099,"Stanislaus County, California",342516,681,165760,537,5503,1005,3608,1076,9078,1761,4632,1155,3459,940,3822,1254,5317,1356,6324,1327,48588,3391,11158,1640,26529,2409,10990,1775,17736,2450,5760,1329,2540,850,716,553,176756,542,4408,866,4066,1090,8895,1731,4459,1185,2932,929,4884,1375,5614,1604,3986,997,45602,2684,15761,1832,31050,2448,16231,2026,20614,2161,5596,1145,2067,676,591,344
0500000US06101,06101,"Sutter County, California",61873,730,29767,665,848,420,933,524,1514,499,674,445,243,208,1036,762,629,391,1413,668,7448,1377,1952,505,5232,988,3172,955,3564,731,830,357,235,150,44,77,32106,728,1130,391,710,427,1514,684,1431,718,445,299,1316,562,745,575,425,269,6098,1091,2961,753,6222,1113,3795,780,3687,902,1353,542,129,148,145,170
0500000US06107,06107,"Tulare County, California",269538,680,132347,519,4325,857,5272,1172,8939,1420,5061,1344,4345,953,3712,1126,5144,1160,4851,1109,36503,3226,7313,1178,23547,2943,7508,1139,9676,1515,4175,1064,1074,535,902,434,137191,480,5356,1117,4685,1161,9001,1605,4050,1223,4973,1677,4919,1345,4643,1284,3184,829,33268,2952,9074,1365,20172,2088,12774,1734,14090,1867,4198,938,1821,658,983,854
0500000US06111,06111,"Ventura County, California",567552,564,276877,487,4990,1090,5656,1352,13707,2160,3265,982,5044,1396,3684,1174,4204,1052,6395,1316,53404,3597,14943,1878,46610,3898,22003,2317,55223,2898,21681,2124,9313,1616,6755,1451,290675,442,5639,1047,4850,1117,13321,1929,2944,960,4248,1204,2552,790,4462,1411,5347,984,51816,3589,20560,2067,47468,3030,30011,2902,60422,3697,27928,2351,5244,882,3863,847
0500000US06113,06113,"Yolo County, California",127671,873,62772,646,1629,657,1259,675,1553,744,630,527,786,452,747,408,1297,691,2576,876,10384,1676,2863,977,10298,1702,3283,796,13272,1812,6103,1237,2686,615,3406,815,64899,848,1568,675,1440,541,1307,635,478,392,706,409,619,334,609,354,2077,794,12508,1593,4108,984,7889,1547,4894,980,13697,1433,7562,1215,2798,646,2639,732
0500000US06115,06115,"Yuba County, California",46987,827,23451,707,142,167,228,301,255,204,484,510,360,247,647,365,760,537,908,499,5770,979,2084,661,5270,1057,2630,805,3153,859,607,317,92,88,61,92,23536,529,433,332,350,518,284,301,479,310,51,89,823,553,698,477,441,239,5029,1102,2389,683,5197,1040,2540,878,3331,847,1324,524,108,109,59,103
0500000US08001,08001,"Adams County, Colorado",318077,525,158455,334,3160,861,1668,782,5844,1820,2057,815,4742,1276,2983,892,4501,1306,4037,832,48907,3518,9711,1428,21927,2113,12848,1939,25744,2149,8087,1309,1128,440,1111,463,159622,431,2542,751,1455,963,5253,1345,3006,847,4056,1153,2898,1047,4359,1209,2173,653,43770,2934,11211,1588,26327,2329,15634,1991,24536,2227,10193,1595,1432,502,777,346
0500000US08005,08005,"Arapahoe County, Colorado",429459,311,208263,238,1479,569,1008,532,1945,790,939,529,2407,799,2338,833,2607,1059,2614,734,44120,3093,10338,1163,33571,2653,17012,1550,55832,2928,23602,1862,5273,995,3178,800,221196,250,1897,628,1231,622,2008,892,1223,542,2430,908,2416,896,2397,815,2395,594,49993,3054,11186,1281,32528,2695,21222,2051,57074,2989,26091,2267,4537,978,2568,720
0500000US08013,08013,"Boulder County, Colorado",210587,479,104271,473,966,541,111,173,337,306,220,205,916,685,426,345,579,405,1177,548,14302,2222,3797,1004,11835,1459,6618,1137,32320,2418,17924,1927,5916,1103,6827,1065,106316,413,642,409,146,165,852,655,568,457,906,439,752,558,668,470,968,487,13626,1664,5420,1031,11058,1618,6018,1073,35852,2472,20494,1939,4641,1168,3705,897
0500000US08014,08014,"Broomfield County, Colorado",45359,521,22528,535,0,195,0,195,210,307,77,141,0,195,10,21,246,219,114,138,2978,894,1395,506,4084,827,1591,616,7005,1036,3785,765,745,335,288,249,22831,392,0,195,112,154,216,267,31,70,151,164,176,206,75,127,41,66,4000,814,930,345,3231,648,2130,574,7289,1076,3574,712,707,417,168,141
0500000US08031,08031,"Denver County, Colorado",494647,270,247827,376,3775,1234,1636,686,5145,1422,4482,1327,4658,1304,3686,1148,3527,1045,5325,1203,47645,3980,7928,1442,31456,2868,13129,1654,71631,3628,27370,2206,11450,1538,4984,990,246820,430,3485,1006,1761,889,4503,1038,4574,1106,4296,1292,3524,1183,4449,1106,4661,1174,42238,2906,10107,1589,31200,3102,13010,1699,71398,3593,34119,2592,8994,1320,4501,859
0500000US08035,08035,"Douglas County, Colorado",215761,615,105543,602,349,286,65,83,232,280,39,64,28,47,7,16,347,302,503,328,10103,1627,5742,1019,13575,1585,8612,1485,40190,2577,18541,1806,4367,1035,2843,817,110218,412,265,322,170,201,0,195,244,200,110,122,34,57,536,345,355,226,14508,1612,6187,1131,17457,2157,8073,1366,39551,2337,17404,1930,3634,826,1690,508
0500000US08041,08041,"El Paso County, Colorado",441771,511,217089,435,1073,423,997,947,723,503,2025,952,1230,672,1465,761,2344,789,2929,770,42168,2945,14043,1767,37069,3009,25348,2770,50500,3599,27120,2284,4677,979,3378,889,224682,393,1508,627,70,81,1531,802,695,450,1516,634,1731,748,2043,630,2860,890,45279,3059,16555,1827,38563,2539,27135,2492,53358,3345,26037,2174,3095,879,2706,666
0500000US08059,08059,"Jefferson County, Colorado",409083,507,200333,465,1129,478,347,218,999,600,1265,599,1513,864,1738,723,2806,879,3139,716,40550,3135,12464,1497,33612,2679,14636,1911,57104,2986,21049,1691,4554,906,3428,894,208750,182,853,409,464,402,576,343,1847,889,1140,516,805,349,2388,844,2778,745,41025,2107,14480,1721,33269,2263,17229,1780,58172,2389,26407,2170,4344,849,2973,493
0500000US08069,08069,"Larimer County, Colorado",222045,649,110203,627,338,276,179,271,0,195,358,215,395,342,1034,451,1551,707,450,258,23785,2186,6628,1139,15961,1765,8940,1548,28573,2065,14930,1678,2872,742,4209,967,111842,503,436,424,95,129,316,378,929,512,610,328,354,261,457,300,703,370,22260,1941,6614,1232,14754,1466,11006,1599,32165,2216,16835,1736,1901,586,2407,616
0500000US08077,08077,"Mesa County, Colorado",100672,734,48616,605,511,396,132,163,294,387,302,227,612,425,1240,737,1119,842,1858,734,15594,1986,3199,933,9148,1417,3005,934,6778,1118,2889,710,1306,533,629,337,52056,448,233,195,332,453,657,662,117,131,285,271,1415,977,1268,711,1070,533,15004,1593,3426,952,8498,1613,6155,1339,9247,1434,3446,1027,756,403,147,158
0500000US08101,08101,"Pueblo County, Colorado",112202,486,54495,646,265,192,48,75,217,168,838,509,1059,438,1001,521,1938,698,1063,492,17859,1648,3200,741,11138,1428,5893,950,6570,966,2102,552,960,412,344,216,57707,517,579,457,352,354,209,189,1218,545,539,314,1553,541,1660,813,1231,472,13684,1329,4819,944,10072,1368,8008,1350,8811,1283,4185,775,380,244,407,285
0500000US08123,08123,"Weld County, Colorado",188160,614,94182,603,1752,672,639,429,1180,546,1466,586,1962,751,1789,737,2003,816,2104,666,29641,2170,6612,1061,13629,1564,7025,1150,17461,1590,5340,777,899,366,680,271,93978,373,1699,575,252,208,1148,567,1270,629,1106,641,1318,634,2041,749,1936,783,24650,1971,7794,1313,14392,1614,9535,1598,18446,1748,6945,1079,709,273,737,320
0500000US09001,09001,"Fairfield County, Connecticut",639468,144,303996,192,4117,1011,2215,835,5680,1400,5216,1411,2267,973,3899,1168,3505,917,4949,1101,68163,3348,10827,1547,35885,3011,16486,2000,78039,3523,43252,2578,13481,1512,6015,985,335472,142,4048,1068,2578,979,4447,1047,5009,1107,3200,905,4120,987,4534,1211,3417,830,73264,3704,13184,1730,36220,2631,24330,2554,94025,4036,48654,2971,10111,1395,4331,688
0500000US09003,09003,"Hartford County, Connecticut",619835,398,293851,470,2349,636,1616,610,3752,1360,6019,1336,3577,767,6306,1305,3495,916,5635,1123,86410,4716,13734,1682,33393,2594,19261,1777,61629,3021,32369,2782,9563,1245,4743,971,325984,250,3168,765,3709,906,2811,727,5096,1298,4618,1249,4649,919,5168,1178,3902,867,87321,4170,17444,1935,36853,3213,29133,2254,71062,3632,39639,2908,7876,1438,3535,806
0500000US09005,09005,"Litchfield County, Connecticut",134791,714,64809,610,535,313,78,94,305,309,591,429,525,339,762,346,504,234,651,356,20681,1810,3739,802,8205,1496,5220,1057,14204,1636,5919,1078,1808,663,1082,407,69982,610,333,180,233,305,177,150,922,436,862,531,617,412,821,529,1193,527,18344,1509,4398,962,8095,1388,7419,1078,15512,1374,8791,1330,1334,415,931,488
0500000US09007,09007,"Middlesex County, Connecticut",117918,1176,56803,1014,716,594,0,200,346,246,248,260,442,327,341,302,447,378,512,387,15398,1651,2683,674,6474,1259,3447,830,14694,1530,8210,1395,1865,737,980,442,61115,903,445,339,61,98,238,394,809,651,642,389,449,293,423,300,248,216,16812,1588,2944,761,7269,1308,7232,1382,15083,1577,6156,1068,1020,341,1284,539
0500000US09009,09009,"New Haven County, Connecticut",593082,142,279215,286,2588,792,1354,623,2082,770,3317,914,3274,1140,5497,1313,6199,1296,4151,896,93779,4367,13684,1559,31365,2653,15869,1946,53833,3426,25870,2625,10461,1749,5892,1115,313867,277,3127,1060,2115,676,3962,1251,5402,1346,3181,929,5930,1418,4057,905,4670,1150,87440,4093,14841,1878,41474,3305,25507,2126,56384,3381,40188,2856,10108,1597,5481,1052
0500000US09011,09011,"New London County, Connecticut",187622,966,90860,816,544,236,118,125,124,126,779,415,658,344,1481,643,1664,668,844,340,27456,2397,5926,1182,15879,2184,6438,1192,16108,1907,8501,1105,2648,711,1692,477,96762,568,872,359,132,167,38,64,1507,773,999,568,1578,699,852,406,1484,691,30150,2620,5854,1046,11947,1592,9337,1421,17971,1888,11062,1486,2027,542,952,399
0500000US09013,09013,"Tolland County, Connecticut",94427,1475,46633,819,135,137,0,200,52,85,457,504,298,214,619,301,495,239,629,431,14362,1849,2477,772,5459,1026,3415,903,10578,1327,5071,1049,1215,671,1371,443,47794,1341,348,224,0,200,0,200,131,118,131,159,425,322,145,124,640,448,11758,1430,2571,730,6269,1142,5719,994,10869,1418,7315,1211,670,320,803,385
0500000US09015,09015,"Windham County, Connecticut",80594,727,39309,620,546,357,0,200,476,323,1008,432,897,823,1108,534,1249,509,710,345,15166,2020,2334,742,5750,1347,2741,890,4248,901,2676,678,46,74,354,217,41285,513,145,169,0,200,312,356,975,417,741,427,1156,610,430,368,550,293,12272,1597,3676,882,4297,1074,4734,1092,7130,1464,3815,1026,632,327,420,310
0500000US10001,10001,"Kent County, Delaware",116721,557,54328,476,1043,528,7,13,204,194,1243,592,1414,849,1055,444,1448,866,1212,509,20667,2213,2810,854,7318,1225,4612,955,6523,1399,3109,869,621,323,1042,533,62393,487,888,411,163,196,319,309,1486,617,1261,698,731,384,1984,862,599,288,21198,2330,3759,1077,9173,1533,5736,1416,9952,1639,4461,1156,526,348,157,178
0500000US10003,10003,"New Castle County, Delaware",381908,191,181420,306,1290,638,1061,597,868,524,2952,965,1197,449,3735,920,4119,1155,3664,1244,56111,3005,11465,1719,19593,2281,10892,1784,37095,2997,17265,2120,5129,994,4984,908,200488,267,1143,568,538,430,668,484,1566,683,2044,1015,2805,822,2541,660,2733,881,63893,3751,15351,2245,19890,1974,16352,1992,41729,3070,21577,1884,3790,903,3868,1035
0500000US10005,10005,"Sussex County, Delaware",163918,1034,77858,796,1137,583,389,319,668,363,1286,513,1465,909,3313,1203,2437,653,1440,730,25463,2496,5408,1023,9996,1453,4606,1043,11941,1493,5407,1160,1728,567,1174,424,86060,914,539,327,691,408,685,482,1513,593,1436,848,1867,668,1969,743,1778,898,25142,2133,5217,1130,12202,1691,10030,1525,14477,1980,6853,1303,1087,576,574,293
0500000US11001,11001,"District of Columbia, District of Columbia",480158,376,226729,428,2008,633,1386,837,2097,1097,2648,850,3180,1042,2781,899,4863,1263,2517,777,41159,2916,6333,1357,20708,2786,6051,1095,56069,3312,44963,3376,18877,1980,11089,1496,253429,208,3180,887,1758,705,1816,717,2204,793,2883,998,3766,1050,5903,1612,2753,854,44089,2998,10437,1564,24728,3020,8035,1314,59028,3069,54025,2896,19359,2122,9465,1470
